locationID,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude
388,"8412 Camino Del Venado NW, Albuquerque, NM 87120",8412 Camino Del Venado NW,Unknown,Albuquerque,NM,87120,Bernalillo,35.108096,-106.739048
389,"320 Diamond Ct, Carrollton, GA 30116",320 Diamond Ct,Unknown,Carrollton,GA,30116,Carroll,33.608184,-84.938829
390,"1100 Highland St, Helena, MT 59601",1100 Highland St,Unknown,Helena,MT,59601,Lewis And Clark,46.583209,-112.021696
391,"111 S Morgan St, Apt 415, Chicago, IL 60607",111 S Morgan St,Apt 415,Chicago,IL,60607,Cook,41.879676,-87.651627
392,"3416 X St, Lincoln, NE 68503",3416 X St,Unknown,Lincoln,NE,68503,Lancaster,40.822993,-96.67095
393,"8405 W Central Ave, Apt 2001, Wichita, KS 67212",8405 W Central Ave,Apt 2001,Wichita,KS,67212,Sedgwick,37.690839,-97.440662
394,"18595 Appleton St, Detroit, MI 48219",18595 Appleton St,Unknown,Detroit,MI,48219,Wayne,42.425839,-83.274254
395,"648 Lookout Point Ave, Aledo, TX 76008",648 Lookout Point Ave,Unknown,Aledo,TX,76008,Parker,32.709502,-97.615389
396,"5126 Slick Horn Way, Fremont, CA 94555",5126 Slick Horn Way,Unknown,Fremont,CA,94555,Alameda,37.56775,-122.059832
397,"341 Ives Ave, Penns Grove, NJ 08069",341 Ives Ave,Unknown,Penns Grove,NJ,8069,Salem,39.709584,-75.46768
398,"15 Muskeget Ave, Edgartown, MA 02539",15 Muskeget Ave,Unknown,Edgartown,MA,2539,Dukes,41.371745,-70.46515
399,"5357 Evanwood Ave, Oak Park, CA 91377",5357 Evanwood Ave,Unknown,Oak Park,CA,91377,Ventura,34.178597,-118.776949
400,"5800 E Fireweed Dr, Wasilla, AK 99654",5800 E Fireweed Dr,Unknown,Wasilla,AK,99654,Matanuska-Susitna,61.610705,-149.304557
401,"205 Sunset Dr, Lot 51, Sedona, AZ 86336",205 Sunset Dr,Lot 51,Sedona,AZ,86336,Yavapai,34.861261999999996,-111.797597
402,"751 Goodale Dr, Aston, PA 19014",751 Goodale Dr,Unknown,Aston,PA,19014,Delaware,39.858783,-75.440712
403,"723 Yearling Trl, Sebastian, FL 32958",723 Yearling Trl,Unknown,Sebastian,FL,32958,Indian River,27.753345,-80.473035
404,"711 England Ave, England, AR 72046",711 England Ave,Unknown,England,AR,72046,Lonoke,34.549039,-91.961092
405,"855 N Dobson Rd, Apt 2013, Chandler, AZ 85224",855 N Dobson Rd,Apt 2013,Chandler,AZ,85224,Maricopa,33.316986,-111.873786
406,"24 India St, Nantucket, MA 02554",24 India St,Unknown,Nantucket,MA,2554,Nantucket,41.283554,-70.101441
407,"152 W Hendricks St, Shelbyville, IN 46176",152 W Hendricks St,Unknown,Shelbyville,IN,46176,Shelby,39.522256,-85.780814
408,"110 Agate St, Rock Springs, WY 82901",110 Agate St,Unknown,Rock Springs,WY,82901,Sweetwater,41.590103,-109.203482
409,"2400 S Glebe Rd, Apt 303, Arlington, VA 22206",2400 S Glebe Rd,Apt 303,Arlington,VA,22206,Arlington,38.848667999999996,-77.08168
410,"3675 Whitworth Dr, Dublin, CA 94568",3675 Whitworth Dr,Unknown,Dublin,CA,94568,Alameda,37.708698,-121.866854
411,"203 S 3rd St, Owensville, IN 47665",203 S 3rd St,Unknown,Owensville,IN,47665,Gibson,38.271006,-87.689733
412,"2125 Lexington St, Belmont, NC 28012",2125 Lexington St,Unknown,Belmont,NC,28012,Gaston,35.241382,-81.052985
413,"404 Tralee Ln, Yukon, OK 73099",404 Tralee Ln,Unknown,Yukon,OK,73099,Canadian,35.468062,-97.769464
414,"112 Patterson Ave, Fredericksburg, VA 22407",112 Patterson Ave,Unknown,Fredericksburg,VA,22407,Spotsylvania,38.229105,-77.525748
415,"13660 Montfort Dr, Apt 2022, Dallas, TX 75240",13660 Montfort Dr,Apt 2022,Dallas,TX,75240,Dallas,32.934464,-96.811549
416,"720 Valley Ave, Solana Beach, CA 92075",720 Valley Ave,Unknown,Solana Beach,CA,92075,San Diego,32.986003,-117.258179
417,"4568 Marlborough Dr, San Diego, CA 92116",4568 Marlborough Dr,Unknown,San Diego,CA,92116,San Diego,32.760486,-117.106556
418,"166 Hyline Dr, Byhalia, MS 38611",166 Hyline Dr,Unknown,Byhalia,MS,38611,Marshall,34.985758,-89.613142
419,"1157 Tea Olive Ln, Dallas, TX 75212",1157 Tea Olive Ln,Unknown,Dallas,TX,75212,Dallas,32.777217,-96.840303
420,"1878 Montward Preserve Way, Jacksonville, FL 32218",1878 Montward Preserve Way,Unknown,Jacksonville,FL,32218,Duval,30.438123,-81.673685
421,"210 Colglazier Ave, San Antonio, TX 78223",210 Colglazier Ave,Unknown,San Antonio,TX,78223,Bexar,29.372199,-98.439709
422,"18 Ryall Ln, Palm Coast, FL 32164",18 Ryall Ln,Unknown,Palm Coast,FL,32164,Flagler,29.503702,-81.233013
423,"2812 Se Bakersfield St, Port Saint Lucie, FL 34952",2812 Se Bakersfield St,Unknown,Port Saint Lucie,FL,34952,Saint Lucie,27.257532,-80.285336
424,"611 Irongate Blvd, Murfreesboro, TN 37129",611 Irongate Blvd,Unknown,Murfreesboro,TN,37129,Rutherford,35.88711,-86.395143
425,"5432 Patricia Dr, Orlando, FL 32822",5432 Patricia Dr,Unknown,Orlando,FL,32822,Orange,28.482198,-81.275831
426,"10 Elk St, Ellicottville, NY 14731",10 Elk St,Unknown,Ellicottville,NY,14731,Cattaraugus,42.277353,-78.673814
427,"8024 S Old Barn Dr, Sandy, UT 84094",8024 S Old Barn Dr,Unknown,Sandy,UT,84094,Salt Lake,40.605613,-111.862227
428,"8360 75th St S, Cottage Grove, MN 55016",8360 75th St S,Unknown,Cottage Grove,MN,55016,Washington,44.841746,-92.93648
429,"108 S Peters St, Garrett, IN 46738",108 S Peters St,Unknown,Garrett,IN,46738,Dekalb,41.349856,-85.138449
430,"80 Washington St, Ste J42, Norwell, MA 02061",80 Washington St,Ste J42,Norwell,MA,2061,Plymouth,42.17227,-70.879657
431,"16686 Concept Dr, Cleveland, OH 44128",16686 Concept Dr,Unknown,Cleveland,OH,44128,Cuyahoga,41.44214,-81.563913
432,"3908 E Tonto St, Phoenix, AZ 85044",3908 E Tonto St,Unknown,Phoenix,AZ,85044,Maricopa,33.332102,-111.999086
433,"808 7th St, Clarkfield, MN 56223",808 7th St,Unknown,Clarkfield,MN,56223,Yellow Medicine,44.78918,-95.799388
434,"4234 Mount Read Blvd, Rochester, NY 14616",4234 Mount Read Blvd,Unknown,Rochester,NY,14616,Monroe,43.237382,-77.658766
435,"22 Charo Ln, Unit 12, Smyrna, DE 19977",22 Charo Ln,Unit 12,Smyrna,DE,19977,Kent,39.307343,-75.583015
436,"9230 Sw 166th Ct, Miami, FL 33196",9230 Sw 166th Ct,Unknown,Miami,FL,33196,Miami-Dade,25.679337,-80.463252
437,"2029 14th St S, Saint Petersburg, FL 33705",2029 14th St S,Unknown,Saint Petersburg,FL,33705,Pinellas,27.749838,-82.653455
438,"23 Elm St, Apt 1, Manchester, MA 01944",23 Elm St,Apt 1,Manchester,MA,1944,Essex,42.576813,-70.773015
439,"400 Ave P, Seaside, OR 97138",400 Ave P,Unknown,Seaside,OR,97138,Clatsop,45.984898,-123.92839
440,"2453 Sw 11th St, Miami, FL 33135",2453 Sw 11th St,Unknown,Miami,FL,33135,Miami-Dade,25.762767,-80.235856
441,"518 Heartland Cir, Mulberry, FL 33860",518 Heartland Cir,Unknown,Mulberry,FL,33860,Polk,27.936298,-81.992962
442,"225 Shore Acres Rd, Salisbury, NC 28146",225 Shore Acres Rd,Unknown,Salisbury,NC,28146,Rowan,35.606799,-80.337617
443,"7177 Ellie B Dr, Lot 3096, Panama City, FL 32404",7177 Ellie B Dr,Lot 3096,Panama City,FL,32404,Bay County,30.254737,-85.527878
444,"6285 Midnight Pass Rd, Apt 406, Sarasota, FL 34242",6285 Midnight Pass Rd,Apt 406,Sarasota,FL,34242,Sarasota,27.257734,-82.535855
445,"1652 Jasper Dr, Winder, GA 30680",1652 Jasper Dr,Unknown,Winder,GA,30680,Barrow,34.007895,-83.690929
446,"16 Chapel Ter, Newport, RI 02840",16 Chapel Ter,Unknown,Newport,RI,2840,Newport,41.484899,-71.305682
447,"13901 E Marina Dr, Apt 506, Aurora, CO 80014",13901 E Marina Dr,Apt 506,Aurora,CO,80014,Arapahoe,39.663638,-104.828043
448,"5224 Farmbrook St, Detroit, MI 48224",5224 Farmbrook St,Unknown,Detroit,MI,48224,Wayne,42.411998,-82.920477
449,"8826 Kleinman Rd, Highland, IN 46322",8826 Kleinman Rd,Unknown,Highland,IN,46322,Lake,41.552811,-87.437982
450,"5113 S Bonham St, Amarillo, TX 79110",5113 S Bonham St,Unknown,Amarillo,TX,79110,Randall,35.152259,-101.860129
451,"389 Beaver Hill Rd, North Windham, CT 06256",389 Beaver Hill Rd,Unknown,North Windham,CT,6256,Windham,41.741839,-72.152407
452,"682 E Kentucky Ave, Deland, FL 32724",682 E Kentucky Ave,Unknown,Deland,FL,32724,Volusia,29.049957,-81.293294
453,"4302 Kilgore Ln, Austin, TX 78727",4302 Kilgore Ln,Unknown,Austin,TX,78727,Travis,30.419999,-97.724576
454,"5726 65th St NE, Marysville, WA 98270",5726 65th St NE,Unknown,Marysville,WA,98270,Snohomish,48.054125,-122.154508
455,"1178 Cunningham Dr, Victor, NY 14564",1178 Cunningham Dr,Unknown,Victor,NY,14564,Ontario,42.977497,-77.376955
456,"125 Noel Rd, Broad Channel, NY 11693",125 Noel Rd,Unknown,Broad Channel,NY,11693,Queens,40.608071,-73.817189
457,"28493 Highgate Dr, Bonita Springs, FL 34135",28493 Highgate Dr,Unknown,Bonita Springs,FL,34135,Lee,26.321265,-81.791454
458,"188 Jim Cannon Rd, Van Alstyne, TX 75495",188 Jim Cannon Rd,Unknown,Van Alstyne,TX,75495,Grayson,33.429195,-96.499741
459,"241 34th St NE, Washington, DC 20019",241 34th St NE,Unknown,Washington,DC,20019,District Of Columbia,38.893246,-76.957234
460,"2 Chicot Dr, Maumelle, AR 72113",2 Chicot Dr,Unknown,Maumelle,AR,72113,Pulaski County,34.855659,-92.414768
461,"1728 N Eastman Rd, Ste 4A, Kingsport, TN 37664",1728 N Eastman Rd,Ste 4A,Kingsport,TN,37664,Sullivan,36.540598,-82.522149
462,"399 Seven Springs Loop, Statesville, NC 28625",399 Seven Springs Loop,Unknown,Statesville,NC,28625,Iredell,35.836959,-80.79805
463,"Remington Phase 2 Flts, Lot 48-49, Missoula, MT 59808",Remington Phase 2 Flts,Lot 48-49,Missoula,MT,59808,Missoula,46.89666,-114.071969
464,"11108 S Date St, Jenks, OK 74037",11108 S Date St,Unknown,Jenks,OK,74037,Tulsa,36.002562,-95.975184
465,"12 N Van Hoosen Rd, Flomaton, AL 36441",12 N Van Hoosen Rd,Unknown,Flomaton,AL,36441,Escambia,31.014588,-87.242183
466,"20735 Cape, Coral, San Antonio, TX 78259",20735 Cape,Coral,San Antonio,TX,78259,Bexar,29.634122,-98.401695
467,"3600 Lockshire Dr, North Chesterfield, VA 23236",3600 Lockshire Dr,Unknown,North Chesterfield,VA,23236,Chesterfield,37.4518,-77.564358
468,"322 Lake Mariam Blvd, Winter Haven, FL 33884",322 Lake Mariam Blvd,Unknown,Winter Haven,FL,33884,Polk,28.010997,-81.69135
469,"3725 12th St NE, Apt 105, Washington, DC 20017",3725 12th St NE,Apt 105,Washington,DC,20017,District of Columbia,38.935276,-76.990845
470,"2802 Gala Trl, Snellville, GA 30039",2802 Gala Trl,Unknown,Snellville,GA,30039,Gwinnett,33.826002,-84.011921
471,"545 Mystic Way, Laguna Beach, CA 92651",545 Mystic Way,Unknown,Laguna Beach,CA,92651,Orange,33.544342,-117.777076
472,"2125 Rushes Ave, Lot 337, Panama City, FL 32405",2125 Rushes Ave,Lot 337,Panama City,FL,32405,Bay County,30.210202,-85.682719
473,"113 Lismore Park Dr, Greer, SC 29650",113 Lismore Park Dr,Unknown,Greer,SC,29650,Greenville,34.907337,-82.262077
474,"11 Joyner Ct, Lawrence Township, NJ 08648",11 Joyner Ct,Unknown,Lawrence Township,NJ,8648,Mercer,40.273865,-74.675992
475,"822 Birch Rd, Yankton, SD 57078",822 Birch Rd,Unknown,Yankton,SD,57078,Yankton,42.87762,-97.377713
476,"410 Rams Rd, Havelock, NC 28532",410 Rams Rd,Unknown,Havelock,NC,28532,Craven,34.869797,-76.891912
477,"1829 Warwick Rd, Houston, TX 77093",1829 Warwick Rd,Unknown,Houston,TX,77093,Harris,29.878994,-95.357988
478,"873 N Michael Brunn Pt, Crystal River, FL 34429",873 N Michael Brunn Pt,Unknown,Crystal River,FL,34429,Citrus,28.874496,-82.599449
479,"3120 49th St N, Saint Petersburg, FL 33710",3120 49th St N,Unknown,Saint Petersburg,FL,33710,Pinellas,27.800388,-82.700294
480,"121 Congressional Ln, PH 1, Rockville, MD 20852",121 Congressional Ln,PH 1,Rockville,MD,20852,Montgomery,39.063458,-77.127773
481,"7911 Valley Green Dr, Sacramento, CA 95823",7911 Valley Green Dr,Unknown,Sacramento,CA,95823,Sacramento,38.465761,-121.434689
482,"2024 Woodbury Dr, Cantonment, FL 32533",2024 Woodbury Dr,Unknown,Cantonment,FL,32533,Escambia,30.6064,-87.312258
483,"201 E Maumee St, Apt 703, Adrian, MI 49221",201 E Maumee St,Apt 703,Adrian,MI,49221,Lenawee,41.898037,-84.03405
484,"116 Summit Ave Apt E, Fort Washington, PA 19034",116 Summit Ave Apt E,Unknown,Fort Washington,PA,19034,Montgomery,40.137805,-75.209778
485,"336 Belanger St, Grosse Pointe Farms, MI 48236",336 Belanger St,Unknown,Grosse Pointe Farms,MI,48236,Wayne,42.410457,-82.904553
486,"24521 States Ln, Shorewood, IL 60404",24521 States Ln,Unknown,Shorewood,IL,60404,Will,41.505007,-88.211081
487,"4913 Lacasta Ln, Walkertown, NC 27051",4913 Lacasta Ln,Unknown,Walkertown,NC,27051,Forsyth,36.172116,-80.178744
488,"106 Tuckahoe Ln, Bear, DE 19701",106 Tuckahoe Ln,Unknown,Bear,DE,19701,New Castle,39.621396,-75.709013
489,"115 3rd St, Greenport, NY 11944",115 3rd St,Unknown,Greenport,NY,11944,Suffolk,41.100831,-72.362767
490,"4153 W 162nd St, Lawndale, CA 90260",4153 W 162nd St,Unknown,Lawndale,CA,90260,Los Angeles,33.883831,-118.347884
491,"1361 Oak Grove Dr, Decatur, GA 30033",1361 Oak Grove Dr,Unknown,Decatur,GA,30033,Dekalb,33.820203,-84.29283
492,"715 N 48th St, Seattle, WA 98103",715 N 48th St,Unknown,Seattle,WA,98103,King,47.66336,-122.349292
493,"1325 W Saratoga St, Baltimore, MD 21223",1325 W Saratoga St,Unknown,Baltimore,MD,21223,Baltimore City,39.292007,-76.639481
494,"6826 Old Royalton Rd, Apt 1, Brecksville, OH 44141",6826 Old Royalton Rd,Apt 1,Brecksville,OH,44141,Cuyahoga,41.32169,-81.633514
495,"809 Pine Valley Dr, Wilmington, NC 28409",809 Pine Valley Dr,Unknown,Wilmington,NC,28409,New Hanover County,34.187315,-77.88929
496,"14747 Crescent Meadows Dr, Cedar Springs, MI 49319",14747 Crescent Meadows Dr,Unknown,Cedar Springs,MI,49319,Kent,43.233684,-85.602278
497,"3318 W 27th Street Ln, Greeley, CO 80634",3318 W 27th Street Ln,Unknown,Greeley,CO,80634,Weld,40.39314,-104.732556
498,"5958 Fernwood St, Saint Paul, MN 55126",5958 Fernwood St,Unknown,Saint Paul,MN,55126,Ramsey,45.122975,-93.149327
499,"1621 Passaic Ave, Fort Myers, FL 33901",1621 Passaic Ave,Unknown,Fort Myers,FL,33901,Lee,26.617162,-81.879477
